"","constit","election_type","year","party","candidate","pct_cast","won"
"9275","Kabwe Central","presidential",2008,"Patriotic Front","Michael C Sata",0.523685686604457,1
"9276","Kabwe Central","presidential",2008,"MMD","Rupiah B Banda",0.356381622558768,0
"9277","Kabwe Central","presidential",2008,"UPND","Hakainde Hichilema",0.0983121717403498,0
"9278","Kabwe Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00698587527408087,0
"9279","Kafue","presidential",2008,"MMD","Rupiah B Banda",0.422936787924354,1
"9280","Kafue","presidential",2008,"Patriotic Front","Michael C Sata",0.301486322364236,0
"9281","Kafue","presidential",2008,"UPND","Hakainde Hichilema",0.254062807240761,0
"9282","Kafue","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00948470302469493,0
"9283","Kafulafuta","presidential",2008,"MMD","Rupiah B Banda",0.691075514874142,1
"9284","Kafulafuta","presidential",2008,"Patriotic Front","Michael C Sata",0.234880679960771,0
"9285","Kafulafuta","presidential",2008,"UPND","Hakainde Hichilema",0.0418437397842432,0
"9286","Kafulafuta","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0052304674730304,0
"9287","Kalabo Central","presidential",2008,"MMD","Rupiah B Banda",0.567489437402713,1
"9288","Kalabo Central","presidential",2008,"UPND","Hakainde Hichilema",0.313764732043585,0
"9289","Kalabo Central","presidential",2008,"Patriotic Front","Michael C Sata",0.0917278185456971,0
"9290","Kalabo Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0144540804981099,0
"9291","Kalomo Central","presidential",2008,"UPND","Hakainde Hichilema",0.791911668626682,1
"9292","Kalomo Central","presidential",2008,"MMD","Rupiah B Banda",0.159806611786228,0
"9293","Kalomo Central","presidential",2008,"Patriotic Front","Michael C Sata",0.0194041552332419,0
"9294","Kalomo Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0162681301450412,0
"9295","Kalulushi","presidential",2008,"Patriotic Front","Michael C Sata",0.563546442738653,1
"9296","Kalulushi","presidential",2008,"MMD","Rupiah B Banda",0.364999227242285,0
"9297","Kalulushi","presidential",2008,"UPND","Hakainde Hichilema",0.055020349286487,0
"9298","Kalulushi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00566688990778425,0
"9299","Kamfinsa","presidential",2008,"Patriotic Front","Michael C Sata",0.639791100300472,1
"9300","Kamfinsa","presidential",2008,"MMD","Rupiah B Banda",0.289240234654457,0
"9301","Kamfinsa","presidential",2008,"UPND","Hakainde Hichilema",0.053655744741737,0
"9302","Kamfinsa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00636714837601946,0
"9303","Kanchibiya","presidential",2008,"Patriotic Front","Michael C Sata",0.841342412451362,1
"9304","Kanchibiya","presidential",2008,"MMD","Rupiah B Banda",0.141439688715953,0
"9305","Kanchibiya","presidential",2008,"UPND","Hakainde Hichilema",0.00544747081712062,0
"9306","Kanchibiya","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00243190661478599,0
"9307","Kankoyo","presidential",2008,"Patriotic Front","Michael C Sata",0.693978061338706,1
"9308","Kankoyo","presidential",2008,"MMD","Rupiah B Banda",0.252294604880233,0
"9309","Kankoyo","presidential",2008,"UPND","Hakainde Hichilema",0.0386165211551377,0
"9310","Kankoyo","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00470114170584285,0
"9311","Kantanshi","presidential",2008,"Patriotic Front","Michael C Sata",0.767642370670917,1
"9312","Kantanshi","presidential",2008,"MMD","Rupiah B Banda",0.18613244457325,0
"9313","Kantanshi","presidential",2008,"UPND","Hakainde Hichilema",0.0313722648891465,0
"9314","Kantanshi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00478191566439646,0
"9315","Kanyama","presidential",2008,"Patriotic Front","Michael C Sata",0.515119363395225,1
"9316","Kanyama","presidential",2008,"MMD","Rupiah B Banda",0.257544078639413,0
"9317","Kanyama","presidential",2008,"UPND","Hakainde Hichilema",0.210048369480418,0
"9318","Kanyama","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00383835231705414,0
"9319","Kaoma Central","presidential",2008,"MMD","Rupiah B Banda",0.697266916464624,1
"9320","Kaoma Central","presidential",2008,"UPND","Hakainde Hichilema",0.148886929689222,0
"9321","Kaoma Central","presidential",2008,"Patriotic Front","Michael C Sata",0.132025567555654,0
"9322","Kaoma Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00727352876350011,0
"9323","Kapiri Mposhi","presidential",2008,"MMD","Rupiah B Banda",0.56767255479228,1
"9324","Kapiri Mposhi","presidential",2008,"Patriotic Front","Michael C Sata",0.239941118743867,0
"9325","Kapiri Mposhi","presidential",2008,"UPND","Hakainde Hichilema",0.169651619234544,0
"9326","Kapiri Mposhi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00625613346418057,0
"9327","Kaputa","presidential",2008,"Patriotic Front","Michael C Sata",0.496993694090043,1
"9328","Kaputa","presidential",2008,"MMD","Rupiah B Banda",0.481155594661974,0
"9329","Kaputa","presidential",2008,"UPND","Hakainde Hichilema",0.00615926088869336,0
"9330","Kaputa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00322627951312509,0
"9331","Kasama Central","presidential",2008,"Patriotic Front","Michael C Sata",0.804515745692216,1
"9332","Kasama Central","presidential",2008,"MMD","Rupiah B Banda",0.16215092097445,0
"9333","Kasama Central","presidential",2008,"UPND","Hakainde Hichilema",0.0175282234105764,0
"9334","Kasama Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00564468211527035,0
"9335","Kasempa","presidential",2008,"MMD","Rupiah B Banda",0.720789685737309,1
"9336","Kasempa","presidential",2008,"UPND","Hakainde Hichilema",0.208971259736771,0
"9337","Kasempa","presidential",2008,"Patriotic Front","Michael C Sata",0.0518399140478109,0
"9338","Kasempa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0069836153639538,0
"9339","Kasenengwa","presidential",2008,"MMD","Rupiah B Banda",0.829096276857471,1
"9340","Kasenengwa","presidential",2008,"Patriotic Front","Michael C Sata",0.104805642119075,0
"9341","Kasenengwa","presidential",2008,"UPND","Hakainde Hichilema",0.0448581269476792,0
"9342","Kasenengwa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0090208299163523,0
"9343","Katombola","presidential",2008,"UPND","Hakainde Hichilema",0.611860508485112,1
"9344","Katombola","presidential",2008,"MMD","Rupiah B Banda",0.339963946043389,0
"9345","Katombola","presidential",2008,"Patriotic Front","Michael C Sata",0.0176540063405234,0
"9346","Katombola","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0160999564866041,0
"9347","Katuba","presidential",2008,"MMD","Rupiah B Banda",0.576427799075985,1
"9348","Katuba","presidential",2008,"UPND","Hakainde Hichilema",0.263835643369704,0
"9349","Katuba","presidential",2008,"Patriotic Front","Michael C Sata",0.134866804285855,0
"9350","Katuba","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00727415708247321,0
"9351","Kaumbwe","presidential",2008,"MMD","Rupiah B Banda",0.74131009497699,1
"9352","Kaumbwe","presidential",2008,"Patriotic Front","Michael C Sata",0.210222265739743,0
"9353","Kaumbwe","presidential",2008,"UPND","Hakainde Hichilema",0.028493097033193,0
"9354","Kaumbwe","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00812689709194164,0
"9355","Kawambwa","presidential",2008,"Patriotic Front","Michael C Sata",0.693424542789334,1
"9356","Kawambwa","presidential",2008,"MMD","Rupiah B Banda",0.289962306296245,0
"9357","Kawambwa","presidential",2008,"UPND","Hakainde Hichilema",0.00879519754292894,0
"9358","Kawambwa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00181488203266788,0
"9359","Keembe","presidential",2008,"MMD","Rupiah B Banda",0.630155547124817,1
"9360","Keembe","presidential",2008,"UPND","Hakainde Hichilema",0.239553411739201,0
"9361","Keembe","presidential",2008,"Patriotic Front","Michael C Sata",0.103788412552165,0
"9362","Keembe","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00617852690911062,0
"9363","Kwacha","presidential",2008,"Patriotic Front","Michael C Sata",0.6513769751693,1
"9364","Kwacha","presidential",2008,"MMD","Rupiah B Banda",0.26410835214447,0
"9365","Kwacha","presidential",2008,"UPND","Hakainde Hichilema",0.0641534988713318,0
"9366","Kwacha","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0072234762979684,0
"9367","Liuwa","presidential",2008,"MMD","Rupiah B Banda",0.61502556123583,1
"9368","Liuwa","presidential",2008,"UPND","Hakainde Hichilema",0.288953100689042,0
"9369","Liuwa","presidential",2008,"Patriotic Front","Michael C Sata",0.0755723494109802,0
"9370","Liuwa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0100022227161591,0
"9371","Livingstone","presidential",2008,"MMD","Rupiah B Banda",0.403794385335213,1
"9372","Livingstone","presidential",2008,"UPND","Hakainde Hichilema",0.375421954450284,0
"9373","Livingstone","presidential",2008,"Patriotic Front","Michael C Sata",0.206469256078281,0
"9374","Livingstone","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00619578686493185,0
"9375","Luampa","presidential",2008,"MMD","Rupiah B Banda",0.686597342576545,1
"9376","Luampa","presidential",2008,"UPND","Hakainde Hichilema",0.231802426343154,0
"9377","Luampa","presidential",2008,"Patriotic Front","Michael C Sata",0.0582033506643559,0
"9378","Luampa","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00794338532640092,0
"9379","Luangeni","presidential",2008,"MMD","Rupiah B Banda",0.755492154065621,1
"9380","Luangeni","presidential",2008,"UPND","Hakainde Hichilema",0.111554921540656,0
"9381","Luangeni","presidential",2008,"Patriotic Front","Michael C Sata",0.106990014265335,0
"9382","Luangeni","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0094151212553495,0
"9383","Luanshya","presidential",2008,"Patriotic Front","Michael C Sata",0.567819619879589,1
"9384","Luanshya","presidential",2008,"MMD","Rupiah B Banda",0.365246133868493,0
"9385","Luanshya","presidential",2008,"UPND","Hakainde Hichilema",0.0489316491559438,0
"9386","Luanshya","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00572541612560501,0
"9387","Luapula","presidential",2008,"Patriotic Front","Michael C Sata",0.685393258426966,1
"9388","Luapula","presidential",2008,"MMD","Rupiah B Banda",0.271575424336601,0
"9389","Luapula","presidential",2008,"UPND","Hakainde Hichilema",0.00932345206789386,0
"9390","Luapula","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00693282333253646,0
"9391","Lubansenshi","presidential",2008,"Patriotic Front","Michael C Sata",0.748964374482187,1
"9392","Lubansenshi","presidential",2008,"MMD","Rupiah B Banda",0.233637116818558,0
"9393","Lubansenshi","presidential",2008,"UPND","Hakainde Hichilema",0.00648991991162662,0
"9394","Lubansenshi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00262358464512566,0
"9395","Luena","presidential",2008,"MMD","Rupiah B Banda",0.823338048090523,1
"9396","Luena","presidential",2008,"UPND","Hakainde Hichilema",0.0886845827439887,0
"9397","Luena","presidential",2008,"Patriotic Front","Michael C Sata",0.0712871287128713,0
"9398","Luena","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0057991513437058,0
"9399","Lufwanyama","presidential",2008,"MMD","Rupiah B Banda",0.720992622401073,1
"9400","Lufwanyama","presidential",2008,"Patriotic Front","Michael C Sata",0.169461211714733,0
"9401","Lufwanyama","presidential",2008,"UPND","Hakainde Hichilema",0.0856248602727476,0
"9402","Lufwanyama","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00447127207690588,0
"9403","Lukashya","presidential",2008,"Patriotic Front","Michael C Sata",0.782937154021491,1
"9404","Lukashya","presidential",2008,"MMD","Rupiah B Banda",0.189905568218821,0
"9405","Lukashya","presidential",2008,"UPND","Hakainde Hichilema",0.00970367958319765,0
"9406","Lukashya","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00553565613806578,0
"9407","Lukulu East","presidential",2008,"MMD","Rupiah B Banda",0.695012702232919,1
"9408","Lukulu East","presidential",2008,"UPND","Hakainde Hichilema",0.161385211926728,0
"9409","Lukulu East","presidential",2008,"Patriotic Front","Michael C Sata",0.120604358871507,0
"9410","Lukulu East","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00895841690065517,0
"9411","Lumezi","presidential",2008,"MMD","Rupiah B Banda",0.632719798187424,1
"9412","Lumezi","presidential",2008,"Patriotic Front","Michael C Sata",0.296739231991031,0
"9413","Lumezi","presidential",2008,"UPND","Hakainde Hichilema",0.0434457628702233,0
"9414","Lumezi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0105577875362048,0
"9415","Lundazi","presidential",2008,"MMD","Rupiah B Banda",0.714542998649257,1
"9416","Lundazi","presidential",2008,"Patriotic Front","Michael C Sata",0.204806393516434,0
"9417","Lundazi","presidential",2008,"UPND","Hakainde Hichilema",0.0508779828905898,0
"9418","Lundazi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0123818099954975,0
"9419","Lunte","presidential",2008,"Patriotic Front","Michael C Sata",0.650524616626312,1
"9420","Lunte","presidential",2008,"MMD","Rupiah B Banda",0.335216572504708,0
"9421","Lunte","presidential",2008,"UPND","Hakainde Hichilema",0.00403551251008878,0
"9422","Lunte","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00269034167339252,0
"9423","Lupososhi","presidential",2008,"Patriotic Front","Michael C Sata",0.700923787528868,1
"9424","Lupososhi","presidential",2008,"MMD","Rupiah B Banda",0.279340751627126,0
"9425","Lupososhi","presidential",2008,"UPND","Hakainde Hichilema",0.00503884106655469,0
"9426","Lupososhi","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00283434809993701,0
"9427","Lusaka Central","presidential",2008,"Patriotic Front","Michael C Sata",0.582569166862607,1
"9428","Lusaka Central","presidential",2008,"MMD","Rupiah B Banda",0.245199467042872,0
"9429","Lusaka Central","presidential",2008,"UPND","Hakainde Hichilema",0.158123677404185,0
"9430","Lusaka Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00760247668312564,0
"9431","Mafinga","presidential",2008,"MMD","Rupiah B Banda",0.692156622069473,1
"9432","Mafinga","presidential",2008,"Patriotic Front","Michael C Sata",0.272492942187308,0
"9433","Mafinga","presidential",2008,"UPND","Hakainde Hichilema",0.0190254081256904,0
"9434","Mafinga","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00478703817356082,0
"9435","Magoye","presidential",2008,"UPND","Hakainde Hichilema",0.807526572823901,1
"9436","Magoye","presidential",2008,"MMD","Rupiah B Banda",0.151106004021833,0
"9437","Magoye","presidential",2008,"Patriotic Front","Michael C Sata",0.0161830891506272,0
"9438","Magoye","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.014267930671263,0
"9439","Malambo","presidential",2008,"MMD","Rupiah B Banda",0.673961980990495,1
"9440","Malambo","presidential",2008,"Patriotic Front","Michael C Sata",0.237368684342171,0
"9441","Malambo","presidential",2008,"UPND","Hakainde Hichilema",0.0650325162581291,0
"9442","Malambo","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00887943971985993,0
"9443","Malole","presidential",2008,"Patriotic Front","Michael C Sata",0.792005271249725,1
"9444","Malole","presidential",2008,"MMD","Rupiah B Banda",0.187184274104986,0
"9445","Malole","presidential",2008,"UPND","Hakainde Hichilema",0.00686360641335383,0
"9446","Malole","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00329453107840984,0
"9447","Mambilima","presidential",2008,"Patriotic Front","Michael C Sata",0.568938469583406,1
"9448","Mambilima","presidential",2008,"MMD","Rupiah B Banda",0.398814711521701,0
"9449","Mambilima","presidential",2008,"UPND","Hakainde Hichilema",0.015861948753704,0
"9450","Mambilima","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00331183545407007,0
"9451","Mandevu","presidential",2008,"Patriotic Front","Michael C Sata",0.622449213818432,1
"9452","Mandevu","presidential",2008,"MMD","Rupiah B Banda",0.284104212096867,0
"9453","Mandevu","presidential",2008,"UPND","Hakainde Hichilema",0.0734993687593251,0
"9454","Mandevu","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00472856650981292,0
"9455","Mangango","presidential",2008,"MMD","Rupiah B Banda",0.713508260447036,1
"9456","Mangango","presidential",2008,"UPND","Hakainde Hichilema",0.16754130223518,0
"9457","Mangango","presidential",2008,"Patriotic Front","Michael C Sata",0.102040816326531,0
"9458","Mangango","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00680272108843537,0
"9459","Mansa Central","presidential",2008,"Patriotic Front","Michael C Sata",0.725870860723721,1
"9460","Mansa Central","presidential",2008,"MMD","Rupiah B Banda",0.247035694538306,0
"9461","Mansa Central","presidential",2008,"UPND","Hakainde Hichilema",0.0143146771518093,0
"9462","Mansa Central","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00245745530503164,0
"9463","Manyinga","presidential",2008,"MMD","Rupiah B Banda",0.502805970149254,1
"9464","Manyinga","presidential",2008,"UPND","Hakainde Hichilema",0.466865671641791,0
"9465","Manyinga","presidential",2008,"Patriotic Front","Michael C Sata",0.0145671641791045,0
"9466","Manyinga","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.00716417910447761,0
"9467","Mapatizya","presidential",2008,"UPND","Hakainde Hichilema",0.676014516661168,1
"9468","Mapatizya","presidential",2008,"MMD","Rupiah B Banda",0.274084460574068,0
"9469","Mapatizya","presidential",2008,"Heritage Party","Godfrey K Miyanda",0.0204552952820851,0
